TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,IS_NULLABLE
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,LINEITEM,L_RETURNFLAG,9,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,LINEITEM,L_RETURNFLAG,9,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,LINEITEM,L_LINESTATUS,10,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,LINEITEM,L_LINESTATUS,10,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,LINEITEM,L_LINESTATUS,10,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,LINEITEM,L_LINESTATUS,10,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,LINEITEM,L_SHIPDATE,11,DATE,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,LINEITEM,L_SHIPDATE,11,DATE,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,LINEITEM,L_SHIPDATE,11,DATE,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,LINEITEM,L_SHIPDATE,11,DATE,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,LINEITEM,L_COMMITDATE,12,DATE,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,LINEITEM,L_COMMITDATE,12,DATE,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,LINEITEM,L_COMMITDATE,12,DATE,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,LINEITEM,L_COMMITDATE,12,DATE,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,LINEITEM,L_RECEIPTDATE,13,DATE,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,LINEITEM,L_RECEIPTDATE,13,DATE,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,LINEITEM,L_RECEIPTDATE,13,DATE,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,LINEITEM,L_RECEIPTDATE,13,DATE,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,LINEITEM,L_SHIPINSTRUCT,14,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,LINEITEM,L_SHIPINSTRUCT,14,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,LINEITEM,L_SHIPINSTRUCT,14,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,LINEITEM,L_SHIPINSTRUCT,14,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,LINEITEM,L_SHIPMODE,15,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,LINEITEM,L_SHIPMODE,15,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,LINEITEM,L_SHIPMODE,15,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,LINEITEM,L_SHIPMODE,15,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,LINEITEM,L_COMMENT,16,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,LINEITEM,L_COMMENT,16,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,LINEITEM,L_COMMENT,16,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,LINEITEM,L_COMMENT,16,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,LOAD_HISTORY,SCHEMA_NAME,1,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,LOAD_HISTORY,FILE_NAME,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,LOAD_HISTORY,TABLE_NAME,3,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,LOAD_HISTORY,LAST_LOAD_TIME,4,TIMESTAMP_LTZ,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,LOAD_HISTORY,STATUS,5,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,LOAD_HISTORY,ROW_COUNT,6,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,LOAD_HISTORY,ROW_PARSED,7,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,LOAD_HISTORY,FIRST_ERROR_MESSAGE,8,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,LOAD_HISTORY,FIRST_ERROR_LINE_NUMBER,9,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,LOAD_HISTORY,FIRST_ERROR_CHARACTER_POSITION,10,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,LOAD_HISTORY,FIRST_ERROR_COL_NAME,11,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,LOAD_HISTORY,ERROR_COUNT,12,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,LOAD_HISTORY,ERROR_LIMIT,13,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,MODEL_VERSIONS,CATALOG_NAME,1,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,MODEL_VERSIONS,CATALOG_ID,2,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,MODEL_VERSIONS,SCHEMA_NAME,3,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,MODEL_VERSIONS,SCHEMA_ID,4,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,MODEL_VERSIONS,MODEL_NAME,5,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,MODEL_VERSIONS,MODEL_VERSION_NAME,6,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,MODEL_VERSIONS,VERSION_ALIASES,7,ARRAY,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,MODEL_VERSIONS,COMMENT,8,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,MODEL_VERSIONS,MODEL_COMMENT,9,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,MODEL_VERSIONS,OWNER,10,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,MODEL_VERSIONS,CREATED_ON,11,TIMESTAMP_LTZ,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,MODEL_VERSIONS,LAST_ALTERED_ON,12,TIMESTAMP_LTZ,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,MODEL_VERSIONS,FUNCTIONS,13,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,MODEL_VERSIONS,MODEL_TYPE,14,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,MODEL_VERSIONS,PYTHON_VERSION,15,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,MODEL_VERSIONS,LANGUAGE,16,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,MODEL_VERSIONS,DEPENDENCIES,17,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,MODEL_VERSIONS,METADATA,18,OBJECT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,MODEL_VERSIONS,USERDATA,19,OBJECT,YES
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,NATION,N_NATIONKEY,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,NATION,N_NATIONKEY,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,NATION,N_NATIONKEY,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,NATION,N_NATIONKEY,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,NATION,N_NAME,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,NATION,N_NAME,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,NATION,N_NAME,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,NATION,N_NAME,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,NATION,N_REGIONKEY,3,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,NATION,N_REGIONKEY,3,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,NATION,N_REGIONKEY,3,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,NATION,N_REGIONKEY,3,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,NATION,N_COMMENT,4,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,NATION,N_COMMENT,4,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,NATION,N_COMMENT,4,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,NATION,N_COMMENT,4,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,NOTEBOOKS,NOTEBOOK_CATALOG,1,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,NOTEBOOKS,NOTEBOOK_SCHEMA,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,NOTEBOOKS,NOTEBOOK_NAME,3,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,NOTEBOOKS,NOTEBOOK_OWNER,4,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,NOTEBOOKS,NOTEBOOK_MAIN_FILE,5,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,NOTEBOOKS,NOTEBOOK_QUERY_WAREHOUSE,6,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,NOTEBOOKS,NOTEBOOK_URL_ID,7,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,NOTEBOOKS,CREATED,8,TIMESTAMP_LTZ,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,NOTEBOOKS,LAST_ALTERED,9,TIMESTAMP_LTZ,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,NOTEBOOKS,COMMENT,10,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,OBJECT_PRIVILEGES,GRANTOR,1,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,OBJECT_PRIVILEGES,GRANTEE,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,OBJECT_PRIVILEGES,GRANTED_TO,3,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,OBJECT_PRIVILEGES,OBJECT_CATALOG,4,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,OBJECT_PRIVILEGES,OBJECT_SCHEMA,5,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,OBJECT_PRIVILEGES,OBJECT_NAME,6,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,OBJECT_PRIVILEGES,OBJECT_TYPE,7,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,OBJECT_PRIVILEGES,PRIVILEGE_TYPE,8,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,OBJECT_PRIVILEGES,IS_GRANTABLE,9,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,OBJECT_PRIVILEGES,CREATED,10,TIMESTAMP_LTZ,YES
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,ORDERS,O_ORDERKEY,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,ORDERS,O_ORDERKEY,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,ORDERS,O_ORDERKEY,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,ORDERS,O_ORDERKEY,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,ORDERS,O_CUSTKEY,2,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,ORDERS,O_CUSTKEY,2,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,ORDERS,O_CUSTKEY,2,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,ORDERS,O_CUSTKEY,2,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,ORDERS,O_ORDERSTATUS,3,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,ORDERS,O_ORDERSTATUS,3,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,ORDERS,O_ORDERSTATUS,3,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,ORDERS,O_ORDERSTATUS,3,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,ORDERS,O_TOTALPRICE,4,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,ORDERS,O_TOTALPRICE,4,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,ORDERS,O_TOTALPRICE,4,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,ORDERS,O_TOTALPRICE,4,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,ORDERS,O_ORDERDATE,5,DATE,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,ORDERS,O_ORDERDATE,5,DATE,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,ORDERS,O_ORDERDATE,5,DATE,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,ORDERS,O_ORDERDATE,5,DATE,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,ORDERS,O_ORDERPRIORITY,6,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,ORDERS,O_ORDERPRIORITY,6,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,ORDERS,O_ORDERPRIORITY,6,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,ORDERS,O_ORDERPRIORITY,6,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,ORDERS,O_CLERK,7,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,ORDERS,O_CLERK,7,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,ORDERS,O_CLERK,7,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,ORDERS,O_CLERK,7,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,ORDERS,O_SHIPPRIORITY,8,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,ORDERS,O_SHIPPRIORITY,8,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,ORDERS,O_SHIPPRIORITY,8,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,ORDERS,O_SHIPPRIORITY,8,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,ORDERS,O_COMMENT,9,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,ORDERS,O_COMMENT,9,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,ORDERS,O_COMMENT,9,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,ORDERS,O_COMMENT,9,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PACKAGES,PACKAGE_NAME,1,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PACKAGES,VERSION,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PACKAGES,LANGUAGE,3,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PACKAGES,RUNTIME_VERSION,4,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,PART,P_PARTKEY,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,PART,P_PARTKEY,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,PART,P_PARTKEY,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,PART,P_PARTKEY,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,PART,P_NAME,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,PART,P_NAME,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,PART,P_NAME,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,PART,P_NAME,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,PART,P_MFGR,3,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,PART,P_MFGR,3,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,PART,P_MFGR,3,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,PART,P_MFGR,3,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,PART,P_BRAND,4,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,PART,P_BRAND,4,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,PART,P_BRAND,4,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,PART,P_BRAND,4,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,PART,P_TYPE,5,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,PART,P_TYPE,5,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,PART,P_TYPE,5,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,PART,P_TYPE,5,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,PART,P_SIZE,6,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,PART,P_SIZE,6,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,PART,P_SIZE,6,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,PART,P_SIZE,6,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,PART,P_CONTAINER,7,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,PART,P_CONTAINER,7,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,PART,P_CONTAINER,7,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,PART,P_CONTAINER,7,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,PART,P_RETAILPRICE,8,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,PART,P_RETAILPRICE,8,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,PART,P_RETAILPRICE,8,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,PART,P_RETAILPRICE,8,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,PART,P_COMMENT,9,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,PART,P_COMMENT,9,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,PART,P_COMMENT,9,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,PART,P_COMMENT,9,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,PARTSUPP,PS_PARTKEY,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,PARTSUPP,PS_PARTKEY,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,PARTSUPP,PS_PARTKEY,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,PARTSUPP,PS_PARTKEY,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,PARTSUPP,PS_SUPPKEY,2,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,PARTSUPP,PS_SUPPKEY,2,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,PARTSUPP,PS_SUPPKEY,2,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,PARTSUPP,PS_SUPPKEY,2,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,PARTSUPP,PS_AVAILQTY,3,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,PARTSUPP,PS_AVAILQTY,3,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,PARTSUPP,PS_AVAILQTY,3,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,PARTSUPP,PS_AVAILQTY,3,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,PARTSUPP,PS_SUPPLYCOST,4,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,PARTSUPP,PS_SUPPLYCOST,4,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,PARTSUPP,PS_SUPPLYCOST,4,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,PARTSUPP,PS_SUPPLYCOST,4,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,PARTSUPP,PS_COMMENT,5,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,PARTSUPP,PS_COMMENT,5,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,PARTSUPP,PS_COMMENT,5,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,PARTSUPP,PS_COMMENT,5,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PIPES,PIPE_CATALOG,1,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PIPES,PIPE_SCHEMA,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PIPES,PIPE_NAME,3,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PIPES,PIPE_OWNER,4,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PIPES,DEFINITION,5,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PIPES,IS_AUTOINGEST_ENABLED,6,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PIPES,NOTIFICATION_CHANNEL_NAME,7,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PIPES,CREATED,8,TIMESTAMP_LTZ,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PIPES,LAST_ALTERED,9,TIMESTAMP_LTZ,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PIPES,COMMENT,10,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PIPES,PATTERN,11,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PROCEDURES,PROCEDURE_CATALOG,1,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PROCEDURES,PROCEDURE_SCHEMA,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PROCEDURES,PROCEDURE_NAME,3,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PROCEDURES,PROCEDURE_OWNER,4,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PROCEDURES,ARGUMENT_SIGNATURE,5,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PROCEDURES,DATA_TYPE,6,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PROCEDURES,CHARACTER_MAXIMUM_LENGTH,7,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PROCEDURES,CHARACTER_OCTET_LENGTH,8,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PROCEDURES,NUMERIC_PRECISION,9,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PROCEDURES,NUMERIC_PRECISION_RADIX,10,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PROCEDURES,NUMERIC_SCALE,11,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PROCEDURES,PROCEDURE_LANGUAGE,12,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PROCEDURES,PROCEDURE_DEFINITION,13,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PROCEDURES,CREATED,14,TIMESTAMP_LTZ,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PROCEDURES,LAST_ALTERED,15,TIMESTAMP_LTZ,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PROCEDURES,COMMENT,16,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PROCEDURES,EXTERNAL_ACCESS_INTEGRATIONS,17,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PROCEDURES,SECRETS,18,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PROCEDURES,RUNTIME_VERSION,19,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PROCEDURES,PACKAGES,20,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,PROCEDURES,INSTALLED_PACKAGES,21,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,PROMOTION,P_PROMO_SK,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,PROMOTION,P_PROMO_SK,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,PROMOTION,P_PROMO_ID,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,PROMOTION,P_PROMO_ID,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,PROMOTION,P_START_DATE_SK,3,NUMBER,YES
